fid,id,oid,sr_no,girth_cm,height_m,canopy_dia_m,condition,ownership,society_name,road_name,northing,easting,balanced,special_collar,ward_name,botanical_name,saar_uid,common_name,local_name,economic_i,phenology,flowering,ward,is_rare
trees_display.fid--1672c0a_16c6758e284_d4e,18045787,,,31,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55144404,73.78865596,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030982,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d4f,18045788,,,39,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55126286,73.78863215,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030984,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d50,18045789,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55135345,73.78887087,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030983,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d51,18045790,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55137601,73.78889501,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030985,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d52,18045791,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.5514666,73.78882326,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030986,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d53,18045792,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55128479,73.78870357,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030987,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d54,18045793,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55119325,73.78878571,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030988,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d55,18045794,,,39,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55137442,73.78883366,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030989,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d56,18045795,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.5514879,73.7885708,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030990,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d57,18045796,,,38,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55135186,73.78880952,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030991,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d58,18045797,,,36,6,4,Healthy,Government,Pashan Forest,Pashan Sus Road,18.55126286,73.78882326,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4030992,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_d59,18045798,,,46,8,3,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.48281403,73.81517865,True,Collar,24,Areca catechu L.,4031063,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d5a,18045799,,,70,7,5,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.4828118,73.81513573,True,nan,24,Cocos nucifera Linn.,4031061,Coconut,Naral,Fruit,Throughout year,Throughout year,24,False
trees_display.fid--1672c0a_16c6758e284_d5b,18045800,,,40,7,3,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.48281625,73.8151582,True,Collar,24,Areca catechu L.,4031062,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d5c,18045801,,,44,8,4,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.48281498,73.81519307,True,Collar,24,Areca catechu L.,4031064,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d5d,18045802,,,40,8,3,Healthy,Private,Sr. No 15 Tree House High School  Karve Nagar,Canal  Road,18.48281848,73.81520849,True,Collar,24,Areca catechu L.,4031065,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d5e,18045803,,,10,4,2,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.48281657,73.81514646,True,Collar,24,Syzygium cumini (Linn.)Skeels.,4031066,Jamun,Jamun,Fruit,Seasonal,March-May,24,False
trees_display.fid--1672c0a_16c6758e284_d5f,18045804,,,46,7,4,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.48281276,73.81512634,True,Collar,24,Areca catechu L.,4031067,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d60,18045805,,,76,8,6,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.48281244,73.81511495,True,Collar,24,Cocos nucifera Linn.,4031068,Coconut,Naral,Fruit,Throughout year,Throughout year,24,False
trees_display.fid--1672c0a_16c6758e284_d61,18045806,,,46,7,3,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.48281053,73.81509952,True,Collar,24,Areca catechu L.,4031069,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d62,18045807,,,45,8,3,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.48280767,73.81508879,True,Collar,24,Areca catechu L.,4031070,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d63,18045808,,,46,7,3,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.48280703,73.81507773,True,Collar,24,Areca catechu L.,4031071,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d64,18045809,,,47,9,3,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.48280608,73.81507237,True,Collar,24,Areca catechu L.,4031072,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d65,18045810,,,10,4,2,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.48280481,73.81506532,True,Collar,24,Mangifera indica Linn.,4031073,Mango,Amba,Fruit,Seasonal,January-March,24,False
trees_display.fid--1672c0a_16c6758e284_d66,18045811,,,49,9,4,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.48280226,73.81504253,True,Collar,24,Areca catechu L.,4031074,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d67,18045812,,,8,2,3,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.4828029,73.81502006,True,Collar,24,Bauhinia racemosa Lamk.,4031075,Apta,Apta,Medicinal,Seasonal,March-July,24,False
trees_display.fid--1672c0a_16c6758e284_d68,18045813,,,46,8,4,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.4828029,73.81500196,True,Collar,24,Areca catechu L.,4031076,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d69,18045814,,,50,6,5,Healthy,Private,Tree House School  Karve Nagar,Laxmi Road,18.48244835,73.81542675,True,nan,24,Muntingia calabura L.,4031077,Singapor Cherry,Singapor Cherry,Timber wood,Seasonal,March-May,24,False
trees_display.fid--1672c0a_16c6758e284_d6a,18045815,,,76,8,6,Healthy,On Wall,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.48279686,73.8149805,False,Collar,24,Cocos nucifera Linn.,4031078,Coconut,Naral,Fruit,Throughout year,Throughout year,24,False
trees_display.fid--1672c0a_16c6758e284_d6b,18045816,,,46,9,4,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.482794,73.81495837,True,Collar,24,Areca catechu L.,4031079,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d6c,18045817,,,48,5,5,Healthy,Private,Tree House School  Karve Nagar,Laxmi Road,18.48238475,73.8152162,True,Collar,24,Araucaria columnaris (G.Forst.) Hook.,4031080,X-Mas Tree,X-Mas Tree,Ornamental,nan,nan,24,False
trees_display.fid--1672c0a_16c6758e284_d6d,18045818,,,36,4,3,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.48278223,73.81494597,True,Collar,24,Ficus benjamina L.,4031081,Benjamin Fig,Chota Nadruk,Ornamental,Throughout year,Throughout year,24,False
trees_display.fid--1672c0a_16c6758e284_d6e,18045819,,,12,3,3,Healthy,Private,Tree House School  Karve Nagar,Laxmi Road,18.4823803,73.81520279,True,Collar,24,Plumeria alba Linn.,4031082,Safed Chapha,Chapha (A),Ornamental,Seasonal,March-September,24,False
trees_display.fid--1672c0a_16c6758e284_d6f,18045820,,,46,7,3,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.48277492,73.81492216,True,Collar,24,Areca catechu L.,4031083,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d70,18045821,,,62,7,5,Healthy,Private,Tree House School  Karve Nagar,Laxmi Road,18.48238062,73.81518502,True,Collar,24,Azadirachta indica Juss.,4031084,Neem,Neem,Medicinal,Seasonal,March-May,24,False
trees_display.fid--1672c0a_16c6758e284_d71,18045822,,,40,4,3,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.48276856,73.81489433,True,Collar,24,Ficus benjamina L.,4031085,Benjamin Fig,Chota Nadruk,Ornamental,Throughout year,Throughout year,24,False
trees_display.fid--1672c0a_16c6758e284_d72,18045823,,,23,5,3,Healthy,Private,Tree House School  Karve Nagar,Laxmi Road,18.48236186,73.81517496,True,Collar,24,Artocarpus heterophyllus Lamk.,4031086,Jackfruit,Phanas,Fruit,Seasonal,January-March,24,False
trees_display.fid--1672c0a_16c6758e284_d73,18045824,,,50,7,4,Healthy,Private,Tree House School  Karve Nagar,Laxmi Road,18.48235772,73.81516188,True,Collar,24,Areca catechu L.,4031087,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d74,18045825,,,46,7,3,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.48276601,73.81487053,True,Collar,24,Areca catechu L.,4031088,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d75,18045826,,,48,6,0,Dead,Private,Tree House School  Karve Nagar,Laxmi Road,18.48233642,73.81513406,True,Collar,24,Areca catechu L.,4031089,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d76,18045827,,,30,4,4,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.48276379,73.8148541,True,Collar,24,Ficus benjamina L.,4031090,Benjamin Fig,Chota Nadruk,Ornamental,Throughout year,Throughout year,24,False
trees_display.fid--1672c0a_16c6758e284_d77,18045828,,,35,7,4,Healthy,Private,Tree House School  Karve Nagar,Laxmi Road,18.4822989,73.81506029,True,Collar,24,Areca catechu L.,4031091,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d78,18045829,,,40,8,3,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.4827622,73.814837,True,Collar,24,Areca catechu L.,4031092,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d79,18045830,,,50,7,3,Healthy,Private,Tree House School  Karve Nagar,Laxmi Road,18.48229317,73.81504219,True,Collar,24,Areca catechu L.,4031093,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d7a,18045831,,,60,8,4,Healthy,Private,Tree House School  Karve Nagar,Laxmi Road,18.482283,73.81502576,True,Collar,24,Areca catechu L.,4031094,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d7b,18045832,,,40,4,4,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.48276411,73.81482325,True,Collar,24,Ficus benjamina L.,4031095,Benjamin Fig,Chota Nadruk,Ornamental,Throughout year,Throughout year,24,False
trees_display.fid--1672c0a_16c6758e284_d7c,18045833,,,18,5,3,Healthy,Private,Tree House School  Karve Nagar,Laxmi Road,18.48227632,73.81501637,True,Collar,24,Syzygium cumini (Linn.)Skeels.,4031096,Jamun,Jamun,Fruit,Seasonal,March-May,24,False
trees_display.fid--1672c0a_16c6758e284_d7d,18045834,,,40,7,3,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.48276188,73.81480917,True,Collar,24,Areca catechu L.,4031097,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d7e,18045835,,,15,5,3,Healthy,Private,Tree House School  Karve Nagar,Laxmi Road,18.48226424,73.81500162,True,Collar,24,Psidium gaujava L.,4031098,Guava,Peru,Fruit,Seasonal,April-June,24,False
trees_display.fid--1672c0a_16c6758e284_d7f,18045836,,,18,5,3,Healthy,Private,Tree House School  Karve Nagar,Laxmi Road,18.4822636,73.8149862,True,Collar,24,Areca catechu L.,4031099,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d80,18045837,,,30,4,3,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.48276124,73.81479174,True,Collar,24,Ficus benjamina L.,4031100,Benjamin Fig,Chota Nadruk,Ornamental,Throughout year,Throughout year,24,False
trees_display.fid--1672c0a_16c6758e284_d81,18045838,,,12,5,3,Average,Private,Tree House School  Karve Nagar,Laxmi Road,18.48224643,73.81496508,False,Collar,24,Areca catechu L.,4031101,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d82,18045839,,,48,8,3,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.4827587,73.81477431,True,Collar,24,Areca catechu L.,4031102,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d83,18045840,,,45,8,3,Healthy,Private,Tree House School  Karve Nagar,Laxmi Road,18.48225533,73.81497681,True,Collar,24,Areca catechu L.,4031103,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d84,18045841,,,36,4,3,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.48275552,73.81475989,True,Collar,24,Ficus benjamina L.,4031104,Benjamin Fig,Chota Nadruk,Ornamental,Throughout year,Throughout year,24,False
trees_display.fid--1672c0a_16c6758e284_d85,18045842,,,48,8,4,Healthy,Private,Tree House School  Karve Nagar,Laxmi Road,18.48223911,73.81495804,True,Collar,24,Areca catechu L.,4031105,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d86,18045843,,,40,7,3,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.48275298,73.81473809,True,Collar,24,Areca catechu L.,4031106,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d87,18045844,,,60,7,3,Average,Private,Tree House School  Karve Nagar,Laxmi Road,18.48223212,73.81493557,True,Collar,24,Areca catechu L.,4031107,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d88,18045845,,,30,4,3,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.48275298,73.81472368,True,Collar,24,Ficus benjamina L.,4031108,Benjamin Fig,Chota Nadruk,Ornamental,Throughout year,Throughout year,24,False
trees_display.fid--1672c0a_16c6758e284_d89,18045846,,,12,6,4,Healthy,Private,Tree House School  Karve Nagar,Laxmi Road,18.48222544,73.81491747,True,Collar,24,Araucaria columnaris (G.Forst.) Hook.,4031109,X-Mas Tree,X-Mas Tree,Ornamental,nan,nan,24,False
trees_display.fid--1672c0a_16c6758e284_d8a,18045847,,,39,7,2,Average,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.48275806,73.81471027,True,Collar,24,Areca catechu L.,4031110,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d8b,18045848,,,10,3,2,Healthy,Private,Tree House School  Karve Nagar,Laxmi Road,18.48221113,73.81489098,True,Collar,24,Areca catechu L.,4031111,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d8c,18045849,,,36,4,3,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.48275584,73.81470088,True,nan,24,Ficus benjamina L.,4031112,Benjamin Fig,Chota Nadruk,Ornamental,Throughout year,Throughout year,24,False
trees_display.fid--1672c0a_16c6758e284_d8d,18045850,,,58,7,0,Dead,Private,Tree House School  Karve Nagar,Laxmi Road,18.48218474,73.8148313,True,Collar,24,Areca catechu L.,4031113,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d8e,18045851,,,39,7,2,Average,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.48275457,73.8146925,True,Collar,24,Areca catechu L.,4031114,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d8f,18045852,,,55,7,3,Healthy,Private,Tree House School  Karve Nagar,Laxmi Road,18.4821822,73.81482124,True,Collar,24,Areca catechu L.,4031115,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d90,18045853,,,39,4,3,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.48275584,73.81468345,True,Collar,24,Ficus benjamina L.,4031116,Benjamin Fig,Chota Nadruk,Ornamental,Throughout year,Throughout year,24,False
trees_display.fid--1672c0a_16c6758e284_d91,18045854,,,25,6,4,Healthy,Private,Tree House School  Karve Nagar,Laxmi Road,18.48217234,73.81480683,True,Collar,24,Millingtonia hortensis Linn.,4031117,Indian Cork Tree,Akashneem,Paper industry,Seasonal,October-December,24,False
trees_display.fid--1672c0a_16c6758e284_d92,18045855,,,50,7,3,Healthy,Private,Tree House School  Karve Nagar,Laxmi Road,18.48217329,73.81479476,True,Collar,24,Areca catechu L.,4031118,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d93,18045856,,,39,7,2,Average,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.48275552,73.81467473,True,Collar,24,Areca catechu L.,4031119,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d94,18045857,,,20,6,3,Healthy,Private,Tree House School  Karve Nagar,Laxmi Road,18.48217075,73.81478503,True,Collar,24,Millingtonia hortensis Linn.,4031120,Indian Cork Tree,Akashneem,Paper industry,Seasonal,October-December,24,False
trees_display.fid--1672c0a_16c6758e284_d95,18045858,,,30,4,3,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.48275552,73.81466836,True,Collar,24,Ficus benjamina L.,4031121,Benjamin Fig,Chota Nadruk,Ornamental,Throughout year,Throughout year,24,False
trees_display.fid--1672c0a_16c6758e284_d96,18045859,,,60,8,4,Healthy,Private,Tree House School  Karve Nagar,Laxmi Road,18.4821628,73.81476324,True,Collar,24,Areca catechu L.,4031122,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d97,18045860,,,39,7,3,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.48275679,73.8146583,True,Collar,24,Areca catechu L.,4031123,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d98,18045861,,,58,7,4,Healthy,Private,Tree House School  Karve Nagar,Laxmi Road,18.48216439,73.81474044,True,Collar,24,Areca catechu L.,4031124,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d99,18045862,,,40,4,4,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.48275679,73.81465327,True,Collar,24,Ficus benjamina L.,4031125,Benjamin Fig,Chota Nadruk,Ornamental,Throughout year,Throughout year,24,False
trees_display.fid--1672c0a_16c6758e284_d9a,18045863,,,70,8,5,Healthy,Private,Tree House School  Karve Nagar,Laxmi Road,18.48220636,73.81472032,True,Collar,24,Areca catechu L.,4031126,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d9b,18045864,,,49,7,3,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.48275647,73.81464556,True,Collar,24,Areca catechu L.,4031127,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d9c,18045865,,,10,5,3,Healthy,Private,Tree House School  Karve Nagar,Laxmi Road,18.48222067,73.81471664,True,Collar,24,Araucaria columnaris (G.Forst.) Hook.,4031128,X-Mas Tree,X-Mas Tree,Ornamental,nan,nan,24,False
trees_display.fid--1672c0a_16c6758e284_d9d,18045866,,,39,4,3,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.48275902,73.81463248,True,Collar,24,Ficus benjamina L.,4031129,Benjamin Fig,Chota Nadruk,Ornamental,Throughout year,Throughout year,24,False
trees_display.fid--1672c0a_16c6758e284_d9e,18045867,,,50,8,3,Healthy,Private,Tree House School  Karve Nagar,Laxmi Road,18.48223911,73.81470893,True,Collar,24,Areca catechu L.,4031130,Areca Nut,Supari,Medicinal,Seasonal,August-January,24,False
trees_display.fid--1672c0a_16c6758e284_d9f,18045868,,,46,7,5,Healthy,Private,Sr. No.15 Tree House High School Karve Nagar,Canal  Road,18.48276983,73.81461605,True,Collar,24,Azadirachta indica Juss.,4031131,Neem,Neem,Medicinal,Seasonal,March-May,24,False
